// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
4200, 7900, 4449.59, 28.0665, 5.08114, 33.7806, 1.29178;
4200, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
4200, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
4200, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
4200, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
4200, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
4200, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
4200, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
4200, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
4200, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
4200, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
4200, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
4200, 9100, 582.145, 28.0665, 0, 0, 0.869893;
4200, 9200, 582.145, 28.0665, 0, 0, 0.869893;
4200, 9300, 388.097, 28.0665, 0, 0, 0.869893;
4200, 9400, 388.097, 28.0665, 0, 0, 0.869893;
4200, 9500, 194.048, 0, 0, 0, 0;
4200, 9600, 0, 0, 0, 0, 0;
4200, 9700, 0, 0, 0, 0, 0;
4200, 9800, 0, 0, 0, 0, 0;
4200, 9900, 0, 0, 0, 0, 0;
4200, 10000, 194.048, 0, 0, 0, 0;
4300, 1000, 923270, 560.913, 24.5454, 607.904, 23.3856;
4300, 2000, 204190, 560.913, 24.5454, 602.935, 23.2062;
4300, 3000, 169814, 558.206, 24.5309, 583.482, 23.2062;
4300, 3100, 167836, 541.952, 24.5309, 569.978, 23.2062;
4300, 3200, 165784, 541.952, 24.5309, 569.978, 23.2062;
4300, 3300, 162625, 541.952, 24.5309, 569.978, 23.2062;
4300, 3400, 160892, 533.834, 24.5309, 569.978, 23.2062;
4300, 3500, 158624, 533.834, 24.5309, 569.978, 22.4691;
4300, 3600, 155817, 533.6, 24.0586, 557.245, 22.4691;
4300, 3700, 152945, 533.6, 24.0586, 557.245, 22.4691;
4300, 3800, 149563, 533.6, 24.0586, 544.504, 22.4691;
4300, 3900, 146567, 533.6, 24.0586, 544.504, 22.4691;
4300, 4000, 143282, 511.454, 24.0586, 533.837, 22.4691;
4300, 4100, 141147, 511.454, 22.4448, 495.361, 22.4691;
4300, 4200, 125988, 499.819, 22.4448, 477.2, 22.4691;
4300, 4300, 122314, 471.915, 22.4366, 464.533, 22.4691;
4300, 4400, 119403, 441.219, 20.7056, 437.266, 21.0726;
4300, 4500, 103662, 441.219, 19.5153, 419.249, 20.4866;
4300, 4600, 98726.5, 441.21, 19.5153, 391.316, 20.0707;
4300, 4700, 93257.4, 405.742, 19.4549, 321.266, 18.7924;
4300, 4800, 87088.4, 368.132, 18.5674, 321.266, 18.3198;
4300, 4900, 75896.8, 359.052, 18.5674, 300.254, 17.0658;
4300, 5000, 69603.8, 290.443, 18.5674, 300.254, 16.5675;
4300, 5100, 62437.5, 263.463, 18.0035, 300.254, 16.5675;
4300, 5200, 56920.1, 261.706, 16.4301, 284.341, 16.5675;
4300, 5300, 51402.7, 255.681, 15.5017, 260.959, 16.1194;
4300, 5400, 47133.7, 251.77, 15.5017, 260.959, 15.6681;
4300, 5500, 42767.6, 229.273, 14.5445, 230.534, 14.8938;
4300, 5600, 38789.6, 229.273, 14.5445, 230.534, 13.4691;
4300, 5700, 34908.6, 211.826, 14.1959, 225.49, 12.0527;
4300, 5800, 31415.8, 185.514, 13.375, 193.346, 11.179;
4300, 5900, 28699.1, 185.514, 13.375, 180.579, 10.2569;
4300, 6000, 25975.4, 152.002, 13.375, 148.847, 8.7596;
4300, 6100, 23840.9, 152.002, 13.375, 148.847, 7.78658;
4300, 6200, 21221.2, 137.617, 13.375, 148.847, 5.8311;
4300, 6300, 19086.7, 137.617, 12.3321, 137.577, 5.09464;
4300, 6400, 17534.3, 137.617, 12.3321, 137.577, 4.3389;
4300, 6500, 16176, 137.617, 10.7609, 137.577, 4.3389;
4300, 6600, 15011.7, 137.617, 10.7609, 137.577, 4.3389;
4300, 6700, 14138.5, 114.016, 9.58901, 123.597, 3.54339;
4300, 6800, 12877.2, 114.016, 8.657, 123.597, 3.54339;
4300, 6900, 11615.8, 114.016, 7.20083, 105.003, 3.54339;
4300, 7000, 10077, 91.3692, 7.20083, 105.003, 3.54339;
4300, 7100, 9203.77, 75.0709, 7.20083, 105.003, 2.9384;
4300, 7200, 8233.53, 75.0709, 7.20083, 105.003, 2.9384;
4300, 7300, 7651.38, 75.0709, 7.20083, 87.1277, 2.31768;
4300, 7400, 6487.09, 62.1921, 7.20083, 51.7943, 2.31768;
4300, 7500, 6001.97, 62.1921, 7.20083, 51.7943, 2.31768;
4300, 7600, 5419.83, 62.1921, 7.20083, 33.7806, 2.31768;
4300, 7700, 5128.75, 28.0665, 7.20083, 33.7806, 1.29178;
4300, 7800, 4837.68, 28.0665, 5.08114, 33.7806, 1.29178;
4300, 7900, 4449.59, 28.0665, 5.08114, 33.7806, 1.29178;
4300, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
4300, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
4300, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
4300, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
4300, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
4300, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
4300, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
4300, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
4300, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
4300, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
4300, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
4300, 9100, 582.145, 28.0665, 0, 0, 0.869893;
4300, 9200, 582.145, 28.0665, 0, 0, 0.869893;
4300, 9300, 388.097, 28.0665, 0, 0, 0.869893;
4300, 9400, 388.097, 28.0665, 0, 0, 0.869893;
4300, 9500, 194.048, 0, 0, 0, 0;
4300, 9600, 0, 0, 0, 0, 0;
4300, 9700, 0, 0, 0, 0, 0;
4300, 9800, 0, 0, 0, 0, 0;
4300, 9900, 0, 0, 0, 0, 0;
4300, 10000, 194.048, 0, 0, 0, 0;
4400, 1000, 858366, 550.347, 24.5454, 567.548, 23.2062;
4400, 2000, 183042, 550.347, 24.5454, 562.579, 23.2062;
4400, 3000, 152521, 547.641, 24.5309, 543.127, 23.2062;
4400, 3100, 150834, 531.387, 24.5309, 529.622, 23.2062;
4400, 3200, 148879, 531.387, 24.5309, 529.622, 23.2062;
4400, 3300, 145817, 531.387, 24.5309, 529.622, 23.2062;
4400, 3400, 144374, 523.269, 24.5309, 529.622, 23.2062;
4400, 3500, 142398, 523.269, 24.5309, 529.622, 22.4691;
4400, 3600, 140173, 523.034, 24.0586, 529.622, 22.4691;
4400, 3700, 137301, 523.034, 24.0586, 529.622, 22.4691;
4400, 3800, 134016, 523.034, 24.0586, 516.882, 22.4691;
4400, 3900, 131214, 523.034, 24.0586, 516.882, 22.4691;
4400, 4000, 128026, 500.888, 24.0586, 516.882, 22.4691;
4400, 4100, 125988, 500.888, 22.4448, 478.406, 22.4691;
4400, 4200, 117535, 498.913, 22.4448, 471.31, 22.4691;
4400, 4300, 113958, 471.009, 22.4366, 458.643, 22.4691;
4400, 4400, 111047, 440.313, 20.7056, 431.376, 21.0726;
4400, 4500, 101721, 440.313, 19.5153, 413.359, 20.4866;
4400, 4600, 97077.1, 440.304, 19.5153, 385.426, 20.0707;
4400, 4700, 91899, 405.742, 19.4549, 315.376, 18.7924;
4400, 4800, 85827.1, 368.132, 18.5674, 315.376, 18.3198;
4400, 4900, 74635.5, 359.052, 18.5674, 300.254, 17.0658;
4400, 5000, 68633.5, 290.443, 18.5674, 300.254, 16.5675;
4400, 5100, 61564.3, 263.463, 18.0035, 300.254, 16.5675;
4400, 5200, 56143.9, 261.706, 16.4301, 284.341, 16.5675;
4400, 5300, 50723.6, 255.681, 15.5017, 260.959, 16.1194;
4400, 5400, 46454.5, 251.77, 15.5017, 260.959, 15.6681;
4400, 5500, 42088.4, 229.273, 14.5445, 230.534, 14.8938;
4400, 5600, 38207.5, 229.273, 14.5445, 230.534, 13.4691;
4400, 5700, 34326.5, 211.826, 14.1959, 225.49, 12.0527;
4400, 5800, 31124.7, 185.514, 13.375, 193.346, 11.179;
4400, 5900, 28408, 185.514, 13.375, 180.579, 10.2569;
4400, 6000, 25684.3, 152.002, 13.375, 148.847, 8.7596;
4400, 6100, 23549.8, 152.002, 13.375, 148.847, 7.78658;
4400, 6200, 21027.2, 137.617, 13.375, 148.847, 5.8311;
4400, 6300, 18892.7, 137.617, 12.3321, 137.577, 5.09464;
4400, 6400, 17437.3, 137.617, 12.3321, 137.577, 4.3389;
4400, 6500, 16079, 137.617, 10.7609, 137.577, 4.3389;
4400, 6600, 14914.7, 137.617, 10.7609, 137.577, 4.3389;
4400, 6700, 14041.5, 114.016, 9.58901, 123.597, 3.54339;
4400, 6800, 12780.1, 114.016, 8.657, 123.597, 3.54339;
4400, 6900, 11518.8, 114.016, 7.20083, 105.003, 3.54339;
4400, 7000, 9979.96, 91.3692, 7.20083, 105.003, 3.54339;
4400, 7100, 9106.74, 75.0709, 7.20083, 105.003, 2.9384;
4400, 7200, 8233.53, 75.0709, 7.20083, 105.003, 2.9384;
4400, 7300, 7651.38, 75.0709, 7.20083, 87.1277, 2.31768;
4400, 7400, 6487.09, 62.1921, 7.20083, 51.7943, 2.31768;
4400, 7500, 6001.97, 62.1921, 7.20083, 51.7943, 2.31768;
4400, 7600, 5419.83, 62.1921, 7.20083, 33.7806, 2.31768;
4400, 7700, 5128.75, 28.0665, 7.20083, 33.7806, 1.29178;
4400, 7800, 4837.68, 28.0665, 5.08114, 33.7806, 1.29178;
4400, 7900, 4449.59, 28.0665, 5.08114, 33.7806, 1.29178;
4400, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
4400, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
4400, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
4400, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
4400, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
4400, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
4400, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
4400, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
4400, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
4400, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
4400, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
4400, 9100, 582.145, 28.0665, 0, 0, 0.869893;
4400, 9200, 582.145, 28.0665, 0, 0, 0.869893;
4400, 9300, 388.097, 28.0665, 0, 0, 0.869893;
4400, 9400, 388.097, 28.0665, 0, 0, 0.869893;
4400, 9500, 194.048, 0, 0, 0, 0;
4400, 9600, 0, 0, 0, 0, 0;
4400, 9700, 0, 0, 0, 0, 0;
4400, 9800, 0, 0, 0, 0, 0;
4400, 9900, 0, 0, 0, 0, 0;
4400, 10000, 194.048, 0, 0, 0, 0;
4500, 1000, 770487, 503.192, 22.8626, 477.06, 23.2062;
4500, 2000, 174905, 503.192, 22.8626, 472.092, 23.2062;
4500, 3000, 146907, 500.486, 22.8481, 452.639, 23.2062;
4500, 3100, 145414, 493.366, 22.8481, 439.135, 23.2062;
4500, 3200, 143750, 493.366, 22.8481, 439.135, 23.2062;
4500, 3300, 141270, 493.366, 22.8481, 439.135, 23.2062;
4500, 3400, 139828, 485.248, 22.8481, 439.135, 23.2062;
4500, 3500, 138142, 485.248, 22.8481, 439.135, 22.4691;
4500, 3600, 136208, 485.248, 22.3758, 439.135, 22.4691;
4500, 3700, 134003, 485.248, 22.3758, 439.135, 22.4691;
4500, 3800, 130911, 485.248, 22.3758, 439.135, 22.4691;
4500, 3900, 128304, 485.248, 22.3758, 439.135, 22.4691;
4500, 4000, 125212, 463.101, 22.3758, 439.135, 22.4691;
4500, 4100, 123562, 463.101, 20.762, 425.132, 22.4691;
4500, 4200, 115207, 461.126, 20.762, 418.036, 22.4691;
4500, 4300, 111629, 440.313, 20.7539, 405.369, 22.4691;
4500, 4400, 109010, 440.313, 19.5153, 391.979, 21.0726;
4500, 4500, 99877.8, 440.313, 19.5153, 373.962, 20.4866;
4500, 4600, 95427.7, 440.304, 19.5153, 360.185, 20.0707;
4500, 4700, 90637.7, 405.742, 19.4549, 303.732, 18.7924;
4500, 4800, 84662.8, 368.132, 18.5674, 303.732, 18.3198;
4500, 4900, 73665.3, 359.052, 18.5674, 288.61, 17.0658;
4500, 5000, 67857.3, 290.443, 18.5674, 288.61, 16.5675;
4500, 5100, 60982.2, 263.463, 18.0035, 288.61, 16.5675;
4500, 5200, 55755.8, 261.706, 16.4301, 272.696, 16.5675;
4500, 5300, 50432.5, 255.681, 15.5017, 249.315, 16.1194;
4500, 5400, 46163.4, 251.77, 15.5017, 249.315, 15.6681;
4500, 5500, 41991.4, 229.273, 14.5445, 230.534, 14.8938;
4500, 5600, 38110.4, 229.273, 14.5445, 230.534, 13.4691;
4500, 5700, 34229.5, 211.826, 14.1959, 225.49, 12.0527;
4500, 5800, 31027.7, 185.514, 13.375, 193.346, 11.179;
4500, 5900, 28311, 185.514, 13.375, 180.579, 10.2569;
4500, 6000, 25587.3, 152.002, 13.375, 148.847, 8.7596;
4500, 6100, 23452.8, 152.002, 13.375, 148.847, 7.78658;
4500, 6200, 20930.2, 137.617, 13.375, 148.847, 5.8311;
4500, 6300, 18795.6, 137.617, 12.3321, 137.577, 5.09464;
4500, 6400, 17340.3, 137.617, 12.3321, 137.577, 4.3389;
4500, 6500, 15981.9, 137.617, 10.7609, 137.577, 4.3389;
4500, 6600, 14817.6, 137.617, 10.7609, 137.577, 4.3389;
4500, 6700, 13944.4, 114.016, 9.58901, 123.597, 3.54339;
4500, 6800, 12683.1, 114.016, 8.657, 123.597, 3.54339;
4500, 6900, 11421.8, 114.016, 7.20083, 105.003, 3.54339;
4500, 7000, 9882.94, 91.3692, 7.20083, 105.003, 3.54339;
4500, 7100, 9009.72, 75.0709, 7.20083, 105.003, 2.9384;
4500, 7200, 8233.53, 75.0709, 7.20083, 105.003, 2.9384;
4500, 7300, 7651.38, 75.0709, 7.20083, 87.1277, 2.31768;
4500, 7400, 6487.09, 62.1921, 7.20083, 51.7943, 2.31768;
4500, 7500, 6001.97, 62.1921, 7.20083, 51.7943, 2.31768;
4500, 7600, 5419.83, 62.1921, 7.20083, 33.7806, 2.31768;
4500, 7700, 5128.75, 28.0665, 7.20083, 33.7806, 1.29178;
4500, 7800, 4837.68, 28.0665, 5.08114, 33.7806, 1.29178;
4500, 7900, 4449.59, 28.0665, 5.08114, 33.7806, 1.29178;
4500, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
4500, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
4500, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
4500, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
4500, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
4500, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
4500, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
4500, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
4500, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
4500, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
4500, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
4500, 9100, 582.145, 28.0665, 0, 0, 0.869893;
4500, 9200, 582.145, 28.0665, 0, 0, 0.869893;
4500, 9300, 388.097, 28.0665, 0, 0, 0.869893;
4500, 9400, 388.097, 28.0665, 0, 0, 0.869893;
4500, 9500, 194.048, 0, 0, 0, 0;
4500, 9600, 0, 0, 0, 0, 0;
4500, 9700, 0, 0, 0, 0, 0;
4500, 9800, 0, 0, 0, 0, 0;
4500, 9900, 0, 0, 0, 0, 0;
4500, 10000, 194.048, 0, 0, 0, 0;
4600, 1000, 661262, 491.163, 22.8626, 472.092, 22.0203;
4600, 2000, 158815, 491.163, 22.8626, 472.092, 22.0203;
4600, 3000, 133436, 488.457, 22.8481, 452.639, 22.0203;
4600, 3100, 132525, 481.337, 22.8481, 439.135, 22.0203;
4600, 3200, 130958, 481.337, 22.8481, 439.135, 22.0203;
4600, 3300, 128576, 481.337, 22.8481, 439.135, 22.0203;
4600, 3400, 127327, 481.337, 22.8481, 439.135, 22.0203;
4600, 3500, 125739, 481.337, 22.8481, 439.135, 21.2833;
4600, 3600, 124664, 481.337, 22.3758, 439.135, 21.2833;
4600, 3700, 122847, 481.337, 22.3758, 439.135, 21.2833;
4600, 3800, 120047, 481.337, 22.3758, 439.135, 21.2833;
4600, 3900, 117439, 481.337, 22.3758, 439.135, 21.2833;
4600, 4000, 114736, 459.191, 22.3758, 439.135, 21.2833;
4600, 4100, 113474, 459.191, 20.762, 425.132, 21.2833;
4600, 4200, 105215, 457.215, 20.762, 418.036, 21.2833;
4600, 4300, 101929, 436.402, 20.7539, 405.369, 21.2833;
4600, 4400, 99697.3, 436.402, 19.5153, 391.979, 19.8868;
4600, 4500, 97174.7, 436.402, 19.5153, 373.962, 19.3008;
4600, 4600, 92821.6, 436.393, 19.5153, 360.185, 19.3008;
4600, 4700, 88225.7, 401.831, 19.4549, 303.732, 18.0224;
4600, 4800, 83013.4, 364.221, 18.5674, 303.732, 17.9828;
4600, 4900, 72209.9, 355.141, 18.5674, 288.61, 16.7289;
4600, 5000, 66499, 286.532, 18.5674, 288.61, 16.2306;
4600, 5100, 59720.8, 259.552, 18.0035, 288.61, 16.2306;
4600, 5200, 54688.6, 257.795, 16.4301, 272.696, 16.2306;
4600, 5300, 49559.3, 251.77, 15.5017, 249.315, 15.7825;
4600, 5400, 45484.3, 251.77, 15.5017, 249.315, 15.3312;
4600, 5500, 41409.3, 229.273, 14.5445, 230.534, 14.5569;
4600, 5600, 37625.3, 229.273, 14.5445, 230.534, 13.1321;
4600, 5700, 33744.4, 211.826, 14.1959, 225.49, 12.0527;
4600, 5800, 30736.6, 185.514, 13.375, 193.346, 11.179;
4600, 5900, 28117, 185.514, 13.375, 180.579, 10.2569;
4600, 6000, 25393.3, 152.002, 13.375, 148.847, 8.7596;
4600, 6100, 23258.7, 152.002, 13.375, 148.847, 7.78658;
4600, 6200, 20736.1, 137.617, 13.375, 148.847, 5.8311;
4600, 6300, 18698.6, 137.617, 12.3321, 137.577, 5.09464;
4600, 6400, 17243.2, 137.617, 12.3321, 137.577, 4.3389;
4600, 6500, 15884.9, 137.617, 10.7609, 137.577, 4.3389;
4600, 6600, 14720.6, 137.617, 10.7609, 137.577, 4.3389;
4600, 6700, 13944.4, 114.016, 9.58901, 123.597, 3.54339;
4600, 6800, 12683.1, 114.016, 8.657, 123.597, 3.54339;
4600, 6900, 11421.8, 114.016, 7.20083, 105.003, 3.54339;
4600, 7000, 9882.94, 91.3692, 7.20083, 105.003, 3.54339;
4600, 7100, 9009.72, 75.0709, 7.20083, 105.003, 2.9384;
4600, 7200, 8233.53, 75.0709, 7.20083, 105.003, 2.9384;
4600, 7300, 7651.38, 75.0709, 7.20083, 87.1277, 2.31768;
4600, 7400, 6487.09, 62.1921, 7.20083, 51.7943, 2.31768;
4600, 7500, 6001.97, 62.1921, 7.20083, 51.7943, 2.31768;
4600, 7600, 5419.83, 62.1921, 7.20083, 33.7806, 2.31768;
4600, 7700, 5128.75, 28.0665, 7.20083, 33.7806, 1.29178;
4600, 7800, 4837.68, 28.0665, 5.08114, 33.7806, 1.29178;
4600, 7900, 4449.59, 28.0665, 5.08114, 33.7806, 1.29178;
4600, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
4600, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
4600, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
4600, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
4600, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
4600, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
4600, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
4600, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
4600, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
4600, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
4600, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
4600, 9100, 582.145, 28.0665, 0, 0, 0.869893;
4600, 9200, 582.145, 28.0665, 0, 0, 0.869893;
4600, 9300, 388.097, 28.0665, 0, 0, 0.869893;
4600, 9400, 388.097, 28.0665, 0, 0, 0.869893;
4600, 9500, 194.048, 0, 0, 0, 0;
4600, 9600, 0, 0, 0, 0, 0;
4600, 9700, 0, 0, 0, 0, 0;
4600, 9800, 0, 0, 0, 0, 0;
4600, 9900, 0, 0, 0, 0, 0;
4600, 10000, 194.048, 0, 0, 0, 0;
4700, 1000, 568135, 488.457, 21.2152, 422.426, 20.2926;
4700, 2000, 145427, 488.457, 21.2152, 422.426, 20.2926;
4700, 3000, 121601, 488.457, 21.2006, 402.973, 20.2926;
4700, 3100, 120690, 481.337, 21.2006, 389.469, 20.2926;
4700, 3200, 119220, 481.337, 21.2006, 389.469, 20.2926;
4700, 3300, 116838, 481.337, 21.2006, 389.469, 20.2926;
4700, 3400, 116158, 481.337, 21.2006, 389.469, 20.2926;
4700, 3500, 114666, 481.337, 21.2006, 389.469, 19.5555;
4700, 3600, 113689, 481.337, 20.7283, 389.469, 19.5555;
4700, 3700, 111969, 481.337, 20.7283, 389.469, 19.5555;
4700, 3800, 109459, 481.337, 20.7283, 389.469, 19.5555;
4700, 3900, 107046, 481.337, 20.7283, 389.469, 19.5555;
4700, 4000, 104731, 459.191, 20.7283, 389.469, 19.5555;
4700, 4100, 103663, 459.191, 19.1145, 389.469, 19.5555;
4700, 4200, 95404.2, 457.215, 19.1145, 382.373, 19.5555;
4700, 4300, 92311.9, 436.402, 19.1064, 369.706, 19.5555;
4700, 4400, 90468.4, 436.402, 19.1064, 356.316, 18.8545;
4700, 4500, 88527.9, 436.402, 19.1064, 351.961, 18.4348;
4700, 4600, 84465.9, 436.393, 19.1064, 338.184, 18.4348;
4700, 4700, 80355.1, 401.831, 19.1064, 281.731, 17.1565;
4700, 4800, 75239.9, 364.221, 18.2189, 281.731, 17.1168;
4700, 4900, 71239.7, 355.141, 18.2189, 266.609, 16.7289;
4700, 5000, 65722.8, 286.532, 18.2189, 266.609, 16.2306;
4700, 5100, 59041.7, 259.552, 17.6549, 266.609, 16.2306;
4700, 5200, 54106.4, 257.795, 16.0816, 250.696, 16.2306;
4700, 5300, 49171.2, 251.77, 15.1531, 235.334, 15.7825;
4700, 5400, 45096.2, 251.77, 15.1531, 235.334, 15.3312;
4700, 5500, 41021.2, 229.273, 14.1959, 216.553, 14.5569;
4700, 5600, 37237.2, 229.273, 14.1959, 216.553, 13.1321;
4700, 5700, 33356.3, 211.826, 14.1959, 211.509, 12.0527;
4700, 5800, 30445.5, 185.514, 13.375, 179.365, 11.179;
4700, 5900, 27825.9, 185.514, 13.375, 166.599, 10.2569;
4700, 6000, 25199.2, 152.002, 13.375, 134.866, 8.7596;
4700, 6100, 23064.7, 152.002, 13.375, 134.866, 7.78658;
4700, 6200, 20639.1, 137.617, 13.375, 134.866, 5.8311;
4700, 6300, 18698.6, 137.617, 12.3321, 123.597, 5.09464;
4700, 6400, 17243.2, 137.617, 12.3321, 123.597, 4.3389;
4700, 6500, 15884.9, 137.617, 10.7609, 123.597, 4.3389;
4700, 6600, 14720.6, 137.617, 10.7609, 123.597, 4.3389;
4700, 6700, 13944.4, 114.016, 9.58901, 123.597, 3.54339;
4700, 6800, 12683.1, 114.016, 8.657, 123.597, 3.54339;
4700, 6900, 11421.8, 114.016, 7.20083, 105.003, 3.54339;
4700, 7000, 9882.94, 91.3692, 7.20083, 105.003, 3.54339;
4700, 7100, 9009.72, 75.0709, 7.20083, 105.003, 2.9384;
4700, 7200, 8233.53, 75.0709, 7.20083, 105.003, 2.9384;
4700, 7300, 7651.38, 75.0709, 7.20083, 87.1277, 2.31768;
4700, 7400, 6487.09, 62.1921, 7.20083, 51.7943, 2.31768;
4700, 7500, 6001.97, 62.1921, 7.20083, 51.7943, 2.31768;
4700, 7600, 5419.83, 62.1921, 7.20083, 33.7806, 2.31768;
4700, 7700, 5128.75, 28.0665, 7.20083, 33.7806, 1.29178;
4700, 7800, 4837.68, 28.0665, 5.08114, 33.7806, 1.29178;
4700, 7900, 4449.59, 28.0665, 5.08114, 33.7806, 1.29178;
4700, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
4700, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
4700, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
4700, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
4700, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
4700, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
4700, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
4700, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
4700, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
4700, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
4700, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
4700, 9100, 582.145, 28.0665, 0, 0, 0.869893;
4700, 9200, 582.145, 28.0665, 0, 0, 0.869893;
4700, 9300, 388.097, 28.0665, 0, 0, 0.869893;
4700, 9400, 388.097, 28.0665, 0, 0, 0.869893;
4700, 9500, 194.048, 0, 0, 0, 0;
4700, 9600, 0, 0, 0, 0, 0;
4700, 9700, 0, 0, 0, 0, 0;
4700, 9800, 0, 0, 0, 0, 0;
4700, 9900, 0, 0, 0, 0, 0;
4700, 10000, 194.048, 0, 0, 0, 0;
4800, 1000, 523128, 437.743, 20.7332, 381.31, 20.235;
4800, 2000, 131871, 437.743, 20.7332, 381.31, 20.235;
4800, 3000, 109439, 437.743, 20.7332, 361.857, 20.235;
4800, 3100, 108722, 430.623, 20.7332, 348.353, 20.235;
4800, 3200, 107350, 430.623, 20.7332, 348.353, 20.235;
4800, 3300, 104967, 430.623, 20.7332, 348.353, 20.235;
4800, 3400, 104287, 430.623, 20.7332, 348.353, 20.235;
4800, 3500, 102892, 430.623, 20.7332, 348.353, 19.4979;
4800, 3600, 101915, 430.623, 20.2609, 348.353, 19.4979;
4800, 3700, 100195, 430.623, 20.2609, 348.353, 19.4979;
4800, 3800, 98267.8, 430.623, 20.2609, 348.353, 19.4979;
4800, 3900, 95951.2, 430.623, 20.2609, 348.353, 19.4979;
4800, 4000, 93830.2, 408.477, 20.2609, 348.353, 19.4979;
4800, 4100, 92859.4, 408.477, 18.6471, 348.353, 19.4979;
4800, 4200, 91209.9, 406.501, 18.6471, 348.353, 19.4979;
4800, 4300, 88214.6, 385.688, 18.639, 335.686, 19.4979;
4800, 4400, 86468.2, 385.688, 18.639, 322.296, 18.7968;
4800, 4500, 84818.8, 385.688, 18.639, 322.296, 18.3772;
4800, 4600, 80950.8, 385.679, 18.639, 308.518, 18.3772;
4800, 4700, 77166.9, 351.117, 18.639, 281.731, 17.1168;
4800, 4800, 72536.7, 332.552, 17.7514, 281.731, 17.1168;
4800, 4900, 68730.6, 323.471, 17.7514, 266.609, 16.7289;
4800, 5000, 64170.4, 282.435, 17.7514, 266.609, 16.2306;
