// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
4500, 4300, 111629, 5.69872, 2.09342;
4500, 4400, 109010, 5.69872, 2.0421;
4500, 4500, 99877.8, 5.69872, 1.97796;
4500, 4600, 95427.7, 5.69872, 1.97612;
4500, 4700, 90637.7, 5.04533, 1.74629;
4500, 4800, 84662.8, 4.93186, 1.74629;
4500, 4900, 73665.3, 4.93176, 1.59123;
4500, 5000, 67857.3, 4.6572, 1.59123;
4500, 5100, 60982.2, 4.57175, 1.59123;
4500, 5200, 55755.8, 4.57175, 1.41862;
4500, 5300, 50432.5, 4.57175, 1.41121;
4500, 5400, 46163.4, 4.57175, 1.41121;
4500, 5500, 41991.4, 4.30347, 1.26918;
4500, 5600, 38110.4, 4.30347, 1.26918;
4500, 5700, 34229.5, 4.27407, 1.26917;
4500, 5800, 31027.7, 3.22671, 1.16836;
4500, 5900, 28311, 3.22671, 1.1328;
4500, 6000, 25587.3, 2.59919, 0.963773;
4500, 6100, 23452.8, 2.59919, 0.963773;
4500, 6200, 20930.2, 2.59369, 0.963773;
4500, 6300, 18795.6, 2.59369, 0.951747;
4500, 6400, 17340.3, 2.59369, 0.951747;
4500, 6500, 15981.9, 2.59369, 0.951747;
4500, 6600, 14817.6, 2.59369, 0.951747;
4500, 6700, 13944.4, 2.18685, 0.873368;
4500, 6800, 12683.1, 2.18685, 0.873368;
4500, 6900, 11421.8, 2.18685, 0.762154;
4500, 7000, 9882.94, 1.90277, 0.762154;
4500, 7100, 9009.72, 1.8865, 0.762154;
4500, 7200, 8233.53, 1.8865, 0.762154;
4500, 7300, 7651.38, 1.8865, 0.593224;
4500, 7400, 6487.09, 1.8844, 0.32715;
4500, 7500, 6001.97, 1.8844, 0.32715;
4500, 7600, 5419.83, 1.8844, 0.279219;
4500, 7700, 5128.75, 1.83573, 0.279219;
4500, 7800, 4837.68, 1.83573, 0.279219;
4500, 7900, 4449.59, 1.83573, 0.279219;
4500, 8000, 3783.94, 1.83573, 0.188611;
4500, 8100, 3298.82, 1.83573, 0;
4500, 8200, 2813.7, 1.83573, 0;
4500, 8300, 2328.58, 1.83573, 0;
4500, 8400, 2231.56, 1.83573, 0;
4500, 8500, 2037.51, 1.83573, 0;
4500, 8600, 1940.48, 1.83573, 0;
4500, 8700, 1552.39, 1.83573, 0;
4500, 8800, 1455.36, 1.83573, 0;
4500, 8900, 1164.29, 1.83573, 0;
4500, 9000, 1067.27, 1.83573, 0;
4500, 9100, 582.145, 1.83573, 0;
4500, 9200, 582.145, 1.83573, 0;
4500, 9300, 388.097, 1.83573, 0;
4500, 9400, 388.097, 1.83573, 0;
4500, 9500, 194.048, 0, 0;
4500, 9600, 0, 0, 0;
4500, 9700, 0, 0, 0;
4500, 9800, 0, 0, 0;
4500, 9900, 0, 0, 0;
4500, 10000, 194.048, 0, 0;
4600, 1000, 661262, 6.06906, 2.14304;
4600, 2000, 158815, 6.06906, 2.14304;
4600, 3000, 133436, 6.06906, 2.14276;
4600, 3100, 132525, 6.06905, 2.10564;
4600, 3200, 130958, 6.06905, 2.10564;
4600, 3300, 128576, 6.06905, 2.10564;
4600, 3400, 127327, 6.06905, 2.10564;
4600, 3500, 125739, 6.06905, 2.10564;
4600, 3600, 124664, 6.06905, 2.10564;
4600, 3700, 122847, 6.06905, 2.10564;
4600, 3800, 120047, 6.06905, 2.10564;
4600, 3900, 117439, 6.06905, 2.10564;
4600, 4000, 114736, 5.8351, 2.10564;
4600, 4100, 113474, 5.8351, 2.1027;
4600, 4200, 105215, 5.8351, 2.10248;
4600, 4300, 101929, 5.69872, 2.09342;
4600, 4400, 99697.3, 5.69872, 2.0421;
4600, 4500, 97174.7, 5.69872, 1.97796;
4600, 4600, 92821.6, 5.69872, 1.97612;
4600, 4700, 88225.7, 5.04533, 1.74629;
4600, 4800, 83013.4, 4.93186, 1.74629;
4600, 4900, 72209.9, 4.93176, 1.59123;
4600, 5000, 66499, 4.6572, 1.59123;
4600, 5100, 59720.8, 4.57175, 1.59123;
4600, 5200, 54688.6, 4.57175, 1.41862;
4600, 5300, 49559.3, 4.57175, 1.41121;
4600, 5400, 45484.3, 4.57175, 1.41121;
4600, 5500, 41409.3, 4.30347, 1.26918;
4600, 5600, 37625.3, 4.30347, 1.26918;
4600, 5700, 33744.4, 4.27407, 1.26917;
4600, 5800, 30736.6, 3.22671, 1.16836;
4600, 5900, 28117, 3.22671, 1.1328;
4600, 6000, 25393.3, 2.59919, 0.963773;
4600, 6100, 23258.7, 2.59919, 0.963773;
4600, 6200, 20736.1, 2.59369, 0.963773;
4600, 6300, 18698.6, 2.59369, 0.951747;
4600, 6400, 17243.2, 2.59369, 0.951747;
4600, 6500, 15884.9, 2.59369, 0.951747;
4600, 6600, 14720.6, 2.59369, 0.951747;
4600, 6700, 13944.4, 2.18685, 0.873368;
4600, 6800, 12683.1, 2.18685, 0.873368;
4600, 6900, 11421.8, 2.18685, 0.762154;
4600, 7000, 9882.94, 1.90277, 0.762154;
4600, 7100, 9009.72, 1.8865, 0.762154;
4600, 7200, 8233.53, 1.8865, 0.762154;
4600, 7300, 7651.38, 1.8865, 0.593224;
4600, 7400, 6487.09, 1.8844, 0.32715;
4600, 7500, 6001.97, 1.8844, 0.32715;
4600, 7600, 5419.83, 1.8844, 0.279219;
4600, 7700, 5128.75, 1.83573, 0.279219;
4600, 7800, 4837.68, 1.83573, 0.279219;
4600, 7900, 4449.59, 1.83573, 0.279219;
4600, 8000, 3783.94, 1.83573, 0.188611;
4600, 8100, 3298.82, 1.83573, 0;
4600, 8200, 2813.7, 1.83573, 0;
4600, 8300, 2328.58, 1.83573, 0;
4600, 8400, 2231.56, 1.83573, 0;
4600, 8500, 2037.51, 1.83573, 0;
4600, 8600, 1940.48, 1.83573, 0;
4600, 8700, 1552.39, 1.83573, 0;
4600, 8800, 1455.36, 1.83573, 0;
4600, 8900, 1164.29, 1.83573, 0;
4600, 9000, 1067.27, 1.83573, 0;
4600, 9100, 582.145, 1.83573, 0;
4600, 9200, 582.145, 1.83573, 0;
4600, 9300, 388.097, 1.83573, 0;
4600, 9400, 388.097, 1.83573, 0;
4600, 9500, 194.048, 0, 0;
4600, 9600, 0, 0, 0;
4600, 9700, 0, 0, 0;
4600, 9800, 0, 0, 0;
4600, 9900, 0, 0, 0;
4600, 10000, 194.048, 0, 0;
4700, 1000, 568135, 6.06906, 1.99695;
4700, 2000, 145427, 6.06906, 1.99695;
4700, 3000, 121601, 6.06906, 1.99667;
4700, 3100, 120690, 6.06905, 1.95955;
4700, 3200, 119220, 6.06905, 1.95955;
4700, 3300, 116838, 6.06905, 1.95955;
4700, 3400, 116158, 6.06905, 1.95955;
4700, 3500, 114666, 6.06905, 1.95955;
4700, 3600, 113689, 6.06905, 1.95955;
4700, 3700, 111969, 6.06905, 1.95955;
4700, 3800, 109459, 6.06905, 1.95955;
4700, 3900, 107046, 6.06905, 1.95955;
4700, 4000, 104731, 5.8351, 1.95955;
4700, 4100, 103663, 5.8351, 1.95955;
4700, 4200, 95404.2, 5.8351, 1.95934;
4700, 4300, 92311.9, 5.69872, 1.95028;
4700, 4400, 90468.4, 5.69872, 1.89895;
4700, 4500, 88527.9, 5.69872, 1.89895;
4700, 4600, 84465.9, 5.69872, 1.89712;
4700, 4700, 80355.1, 5.04533, 1.66728;
4700, 4800, 75239.9, 4.93186, 1.66728;
4700, 4900, 71239.7, 4.93176, 1.51222;
4700, 5000, 65722.8, 4.6572, 1.51222;
4700, 5100, 59041.7, 4.57175, 1.51222;
4700, 5200, 54106.4, 4.57175, 1.33962;
4700, 5300, 49171.2, 4.57175, 1.33283;
4700, 5400, 45096.2, 4.57175, 1.33283;
4700, 5500, 41021.2, 4.30347, 1.19081;
4700, 5600, 37237.2, 4.30347, 1.19081;
4700, 5700, 33356.3, 4.27407, 1.19079;
4700, 5800, 30445.5, 3.22671, 1.08999;
4700, 5900, 27825.9, 3.22671, 1.05442;
4700, 6000, 25199.2, 2.59919, 0.885394;
4700, 6100, 23064.7, 2.59919, 0.885394;
4700, 6200, 20639.1, 2.59369, 0.885394;
4700, 6300, 18698.6, 2.59369, 0.873368;
4700, 6400, 17243.2, 2.59369, 0.873368;
4700, 6500, 15884.9, 2.59369, 0.873368;
4700, 6600, 14720.6, 2.59369, 0.873368;
4700, 6700, 13944.4, 2.18685, 0.873368;
4700, 6800, 12683.1, 2.18685, 0.873368;
4700, 6900, 11421.8, 2.18685, 0.762154;
4700, 7000, 9882.94, 1.90277, 0.762154;
4700, 7100, 9009.72, 1.8865, 0.762154;
4700, 7200, 8233.53, 1.8865, 0.762154;
4700, 7300, 7651.38, 1.8865, 0.593224;
4700, 7400, 6487.09, 1.8844, 0.32715;
4700, 7500, 6001.97, 1.8844, 0.32715;
4700, 7600, 5419.83, 1.8844, 0.279219;
4700, 7700, 5128.75, 1.83573, 0.279219;
4700, 7800, 4837.68, 1.83573, 0.279219;
4700, 7900, 4449.59, 1.83573, 0.279219;
4700, 8000, 3783.94, 1.83573, 0.188611;
4700, 8100, 3298.82, 1.83573, 0;
4700, 8200, 2813.7, 1.83573, 0;
4700, 8300, 2328.58, 1.83573, 0;
4700, 8400, 2231.56, 1.83573, 0;
4700, 8500, 2037.51, 1.83573, 0;
4700, 8600, 1940.48, 1.83573, 0;
4700, 8700, 1552.39, 1.83573, 0;
4700, 8800, 1455.36, 1.83573, 0;
4700, 8900, 1164.29, 1.83573, 0;
4700, 9000, 1067.27, 1.83573, 0;
4700, 9100, 582.145, 1.83573, 0;
4700, 9200, 582.145, 1.83573, 0;
4700, 9300, 388.097, 1.83573, 0;
4700, 9400, 388.097, 1.83573, 0;
4700, 9500, 194.048, 0, 0;
4700, 9600, 0, 0, 0;
4700, 9700, 0, 0, 0;
4700, 9800, 0, 0, 0;
4700, 9900, 0, 0, 0;
4700, 10000, 194.048, 0, 0;
4800, 1000, 523128, 5.97411, 1.81108;
4800, 2000, 131871, 5.97411, 1.81108;
4800, 3000, 109439, 5.97411, 1.8108;
4800, 3100, 108722, 5.9741, 1.77368;
4800, 3200, 107350, 5.9741, 1.77368;
4800, 3300, 104967, 5.9741, 1.77368;
4800, 3400, 104287, 5.9741, 1.77368;
4800, 3500, 102892, 5.9741, 1.77368;
4800, 3600, 101915, 5.9741, 1.77368;
4800, 3700, 100195, 5.9741, 1.77368;
4800, 3800, 98267.8, 5.9741, 1.77368;
4800, 3900, 95951.2, 5.9741, 1.77368;
4800, 4000, 93830.2, 5.74014, 1.77368;
4800, 4100, 92859.4, 5.74014, 1.77368;
4800, 4200, 91209.9, 5.74014, 1.77368;
4800, 4300, 88214.6, 5.60377, 1.76462;
4800, 4400, 86468.2, 5.60377, 1.7133;
4800, 4500, 84818.8, 5.60377, 1.7133;
4800, 4600, 80950.8, 5.60377, 1.71146;
4800, 4700, 77166.9, 4.95038, 1.66728;
4800, 4800, 72536.7, 4.8999, 1.66728;
4800, 4900, 68730.6, 4.8998, 1.51222;
4800, 5000, 64170.4, 4.6572, 1.51222;
4800, 5100, 57780.4, 4.57175, 1.51222;
4800, 5200, 53330.2, 4.57175, 1.33962;
4800, 5300, 48589, 4.57175, 1.33283;
4800, 5400, 44611.1, 4.57175, 1.33283;
4800, 5500, 40536, 4.30347, 1.19081;
4800, 5600, 36849.1, 4.30347, 1.19081;
4800, 5700, 33065.2, 4.27407, 1.19079;
4800, 5800, 30154.5, 3.22671, 1.08999;
4800, 5900, 27631.8, 3.22671, 1.05442;
4800, 6000, 25005.2, 2.59919, 0.885394;
4800, 6100, 22870.6, 2.59919, 0.885394;
4800, 6200, 20445, 2.59369, 0.885394;
4800, 6300, 18504.6, 2.59369, 0.873368;
4800, 6400, 17049.2, 2.59369, 0.873368;
4800, 6500, 15690.9, 2.59369, 0.873368;
4800, 6600, 14526.6, 2.59369, 0.873368;
4800, 6700, 13750.4, 2.18685, 0.873368;
4800, 6800, 12683.1, 2.18685, 0.873368;
4800, 6900, 11421.8, 2.18685, 0.762154;
4800, 7000, 9882.94, 1.90277, 0.762154;
4800, 7100, 9009.72, 1.8865, 0.762154;
4800, 7200, 8233.53, 1.8865, 0.762154;
4800, 7300, 7651.38, 1.8865, 0.593224;
4800, 7400, 6487.09, 1.8844, 0.32715;
4800, 7500, 6001.97, 1.8844, 0.32715;
4800, 7600, 5419.83, 1.8844, 0.279219;
4800, 7700, 5128.75, 1.83573, 0.279219;
4800, 7800, 4837.68, 1.83573, 0.279219;
4800, 7900, 4449.59, 1.83573, 0.279219;
4800, 8000, 3783.94, 1.83573, 0.188611;
4800, 8100, 3298.82, 1.83573, 0;
4800, 8200, 2813.7, 1.83573, 0;
4800, 8300, 2328.58, 1.83573, 0;
4800, 8400, 2231.56, 1.83573, 0;
4800, 8500, 2037.51, 1.83573, 0;
4800, 8600, 1940.48, 1.83573, 0;
4800, 8700, 1552.39, 1.83573, 0;
4800, 8800, 1455.36, 1.83573, 0;
4800, 8900, 1164.29, 1.83573, 0;
4800, 9000, 1067.27, 1.83573, 0;
4800, 9100, 582.145, 1.83573, 0;
4800, 9200, 582.145, 1.83573, 0;
4800, 9300, 388.097, 1.83573, 0;
4800, 9400, 388.097, 1.83573, 0;
4800, 9500, 194.048, 0, 0;
4800, 9600, 0, 0, 0;
4800, 9700, 0, 0, 0;
4800, 9800, 0, 0, 0;
4800, 9900, 0, 0, 0;
4800, 10000, 194.048, 0, 0;
4900, 1000, 456238, 5.34656, 1.72243;
4900, 2000, 120960, 5.34656, 1.72243;
4900, 3000, 99305.6, 5.34656, 1.72236;
4900, 3100, 98589, 5.34654, 1.72236;
4900, 3200, 97410.2, 5.34654, 1.72236;
4900, 3300, 95124.5, 5.34654, 1.72236;
4900, 3400, 94541.8, 5.34654, 1.72236;
4900, 3500, 93341.2, 5.34654, 1.72236;
4900, 3600, 92461, 5.34654, 1.72236;
4900, 3700, 91212.1, 5.34654, 1.72236;
4900, 3800, 89867.3, 5.34654, 1.72236;
4900, 3900, 88216.3, 5.34654, 1.72236;
4900, 4000, 86386.4, 5.11259, 1.72236;
4900, 4100, 85415.6, 5.11259, 1.72236;
4900, 4200, 83863.1, 5.11259, 1.72236;
4900, 4300, 81353, 4.97622, 1.7133;
4900, 4400, 79994.6, 4.97622, 1.7133;
4900, 4500, 78636.3, 4.97622, 1.7133;
4900, 4600, 75725, 4.97622, 1.71146;
4900, 4700, 73008.3, 4.32282, 1.66728;
4900, 4800, 69334.9, 4.27235, 1.66728;
4900, 4900, 66305, 4.27235, 1.51222;
4900, 5000, 62035.9, 4.02975, 1.51222;
4900, 5100, 55839.9, 3.94429, 1.51222;
4900, 5200, 51777.9, 3.94429, 1.33962;
4900, 5300, 47327.7, 3.94429, 1.33283;
4900, 5400, 43640.8, 3.94429, 1.33283;
4900, 5500, 39759.9, 3.67601, 1.19081;
4900, 5600, 36364, 3.67601, 1.19081;
4900, 5700, 32774.1, 3.64661, 1.19079;
4900, 5800, 29863.4, 2.59926, 1.08999;
4900, 5900, 27340.8, 2.59926, 1.05442;
4900, 6000, 24811.1, 2.59919, 0.885394;
4900, 6100, 22676.6, 2.59919, 0.885394;
4900, 6200, 20251, 2.59369, 0.885394;
4900, 6300, 18310.5, 2.59369, 0.873368;
4900, 6400, 16855.2, 2.59369, 0.873368;
4900, 6500, 15593.8, 2.59369, 0.873368;
4900, 6600, 14429.5, 2.59369, 0.873368;
4900, 6700, 13653.4, 2.18685, 0.873368;
4900, 6800, 12586.1, 2.18685, 0.873368;
4900, 6900, 11324.8, 2.18685, 0.762154;
4900, 7000, 9785.91, 1.90277, 0.762154;
4900, 7100, 8912.7, 1.8865, 0.762154;
4900, 7200, 8136.5, 1.8865, 0.762154;
4900, 7300, 7554.36, 1.8865, 0.593224;
4900, 7400, 6390.07, 1.8844, 0.32715;
4900, 7500, 5904.95, 1.8844, 0.32715;
4900, 7600, 5322.8, 1.8844, 0.279219;
4900, 7700, 5031.73, 1.83573, 0.279219;
4900, 7800, 4740.66, 1.83573, 0.279219;
4900, 7900, 4352.56, 1.83573, 0.279219;
4900, 8000, 3686.92, 1.83573, 0.188611;
4900, 8100, 3201.8, 1.83573, 0;
4900, 8200, 2716.68, 1.83573, 0;
4900, 8300, 2231.56, 1.83573, 0;
4900, 8400, 2134.53, 1.83573, 0;
4900, 8500, 1940.48, 1.83573, 0;
4900, 8600, 1843.46, 1.83573, 0;
4900, 8700, 1455.36, 1.83573, 0;
4900, 8800, 1358.34, 1.83573, 0;
4900, 8900, 1164.29, 1.83573, 0;
4900, 9000, 1067.27, 1.83573, 0;
4900, 9100, 582.145, 1.83573, 0;
4900, 9200, 582.145, 1.83573, 0;
4900, 9300, 388.097, 1.83573, 0;
4900, 9400, 388.097, 1.83573, 0;
4900, 9500, 194.048, 0, 0;
4900, 9600, 0, 0, 0;
4900, 9700, 0, 0, 0;
4900, 9800, 0, 0, 0;
4900, 9900, 0, 0, 0;
4900, 10000, 194.048, 0, 0;
5000, 1000, 403348, 5.34106, 1.71015;
5000, 2000, 110689, 5.34106, 1.71015;
5000, 3000, 90767.5, 5.34106, 1.71009;
5000, 3100, 90050.9, 5.34105, 1.71009;
5000, 3200, 89066.1, 5.34105, 1.71009;
5000, 3300, 86974.4, 5.34105, 1.71009;
5000, 3400, 86488.8, 5.34105, 1.71009;
5000, 3500, 85385.2, 5.34105, 1.71009;
5000, 3600, 84699, 5.34105, 1.71009;
5000, 3700, 83644.2, 5.34105, 1.71009;
5000, 3800, 82396.5, 5.34105, 1.71009;
5000, 3900, 81036.5, 5.34105, 1.71009;
5000, 4000, 79206.6, 5.1071, 1.71009;
5000, 4100, 78526.9, 5.1071, 1.71009;
5000, 4200, 77362.5, 5.1071, 1.71009;
5000, 4300, 75628.5, 4.97072, 1.70102;
5000, 4400, 74270.2, 4.97072, 1.70102;
5000, 4500, 73299.9, 4.97072, 1.70102;
5000, 4600, 70776.8, 4.97072, 1.69919;
5000, 4700, 68448.2, 4.31733, 1.6605;
5000, 4800, 65259.9, 4.26686, 1.6605;
5000, 4900, 62715.1, 4.26686, 1.50544;
5000, 5000, 60095.4, 4.02426, 1.50544;
5000, 5100, 54481.5, 3.9388, 1.50544;
5000, 5200, 50904.6, 3.9388, 1.33283;
5000, 5300, 46551.5, 3.9388, 1.33283;
5000, 5400, 43155.7, 3.9388, 1.33283;
5000, 5500, 39274.7, 3.67052, 1.19081;
5000, 5600, 35975.9, 3.67052, 1.19081;
5000, 5700, 32386, 3.64112, 1.19079;
5000, 5800, 29669.3, 2.59376, 1.08999;
5000, 5900, 27146.7, 2.59376, 1.05442;
5000, 6000, 24617.1, 2.59369, 0.885394;
5000, 6100, 22482.6, 2.59369, 0.885394;
5000, 6200, 20056.9, 2.59369, 0.885394;
5000, 6300, 18116.5, 2.59369, 0.873368;
5000, 6400, 16661.1, 2.59369, 0.873368;
5000, 6500, 15399.8, 2.59369, 0.873368;
5000, 6600, 14235.5, 2.59369, 0.873368;
5000, 6700, 13556.3, 2.18685, 0.873368;
5000, 6800, 12489.1, 2.18685, 0.873368;
5000, 6900, 11324.8, 2.18685, 0.762154;
5000, 7000, 9785.91, 1.90277, 0.762154;
5000, 7100, 8912.7, 1.8865, 0.762154;
5000, 7200, 8136.5, 1.8865, 0.762154;
5000, 7300, 7554.36, 1.8865, 0.593224;
5000, 7400, 6390.07, 1.8844, 0.32715;
5000, 7500, 5904.95, 1.8844, 0.32715;
5000, 7600, 5322.8, 1.8844, 0.279219;
5000, 7700, 5031.73, 1.83573, 0.279219;
5000, 7800, 4740.66, 1.83573, 0.279219;
5000, 7900, 4352.56, 1.83573, 0.279219;
5000, 8000, 3686.92, 1.83573, 0.188611;
5000, 8100, 3201.8, 1.83573, 0;
5000, 8200, 2716.68, 1.83573, 0;
5000, 8300, 2231.56, 1.83573, 0;
5000, 8400, 2134.53, 1.83573, 0;
5000, 8500, 1940.48, 1.83573, 0;
5000, 8600, 1843.46, 1.83573, 0;
5000, 8700, 1455.36, 1.83573, 0;
5000, 8800, 1358.34, 1.83573, 0;
5000, 8900, 1164.29, 1.83573, 0;
5000, 9000, 1067.27, 1.83573, 0;
5000, 9100, 582.145, 1.83573, 0;
5000, 9200, 582.145, 1.83573, 0;
5000, 9300, 388.097, 1.83573, 0;
5000, 9400, 388.097, 1.83573, 0;
5000, 9500, 194.048, 0, 0;
5000, 9600, 0, 0, 0;
5000, 9700, 0, 0, 0;
5000, 9800, 0, 0, 0;
5000, 9900, 0, 0, 0;
5000, 10000, 194.048, 0, 0;
5100, 1000, 375543, 5.34105, 1.55324;
5100, 2000, 100542, 5.34105, 1.55324;
5100, 3000, 82159.4, 5.34105, 1.55318;
5100, 3100, 81539.8, 5.34104, 1.55318;
5100, 3200, 80555.1, 5.34104, 1.55318;
5100, 3300, 78560.4, 5.34104, 1.55318;
5100, 3400, 78074.7, 5.34104, 1.55318;
5100, 3500, 77165.2, 5.34104, 1.55318;
5100, 3600, 76576.1, 5.34104, 1.55318;
5100, 3700, 75895.8, 5.34104, 1.55318;
5100, 3800, 74745.1, 5.34104, 1.55318;
5100, 3900, 73579.2, 5.34104, 1.55318;
5100, 4000, 71749.2, 5.10708, 1.55318;
5100, 4100, 71166.6, 5.10708, 1.55318;
5100, 4200, 70196.2, 5.10708, 1.55318;
5100, 4300, 68559.3, 4.97071, 1.54412;
5100, 4400, 67492, 4.97071, 1.54412;
5100, 4500, 66618.8, 4.97071, 1.54412;
5100, 4600, 64289.7, 4.97071, 1.54412;
5100, 4700, 62349.2, 4.31731, 1.50543;
5100, 4800, 60020.6, 4.26684, 1.50543;
5100, 4900, 58252, 4.26684, 1.50543;
5100, 5000, 56311.5, 4.02424, 1.50543;
5100, 5100, 51958.9, 3.9388, 1.50543;
5100, 5200, 49643.3, 3.9388, 1.33282;
5100, 5300, 45581.3, 3.9388, 1.33282;
5100, 5400, 42476.5, 3.9388, 1.33282;
5100, 5500, 38886.6, 3.67052, 1.19079;
5100, 5600, 35587.8, 3.67052, 1.19079;
5100, 5700, 31997.9, 3.64112, 1.19079;
5100, 5800, 29281.2, 2.59376, 1.08999;
5100, 5900, 26855.6, 2.59376, 1.05442;
5100, 6000, 24326, 2.59369, 0.885394;
5100, 6100, 22385.5, 2.59369, 0.885394;
5100, 6200, 19959.9, 2.59369, 0.885394;
5100, 6300, 18116.5, 2.59369, 0.873368;
5100, 6400, 16661.1, 2.59369, 0.873368;
5100, 6500, 15399.8, 2.59369, 0.873368;
5100, 6600, 14235.5, 2.59369, 0.873368;
5100, 6700, 13556.3, 2.18685, 0.873368;
5100, 6800, 12489.1, 2.18685, 0.873368;
5100, 6900, 11324.8, 2.18685, 0.762154;
5100, 7000, 9785.91, 1.90277, 0.762154;
5100, 7100, 8912.7, 1.8865, 0.762154;
5100, 7200, 8136.5, 1.8865, 0.762154;
5100, 7300, 7554.36, 1.8865, 0.593224;
5100, 7400, 6390.07, 1.8844, 0.32715;
5100, 7500, 5904.95, 1.8844, 0.32715;
5100, 7600, 5322.8, 1.8844, 0.279219;
5100, 7700, 5031.73, 1.83573, 0.279219;
5100, 7800, 4740.66, 1.83573, 0.279219;
5100, 7900, 4352.56, 1.83573, 0.279219;
5100, 8000, 3686.92, 1.83573, 0.188611;
5100, 8100, 3201.8, 1.83573, 0;
5100, 8200, 2716.68, 1.83573, 0;
5100, 8300, 2231.56, 1.83573, 0;
5100, 8400, 2134.53, 1.83573, 0;
5100, 8500, 1940.48, 1.83573, 0;
5100, 8600, 1843.46, 1.83573, 0;
5100, 8700, 1455.36, 1.83573, 0;
5100, 8800, 1358.34, 1.83573, 0;
5100, 8900, 1164.29, 1.83573, 0;
5100, 9000, 1067.27, 1.83573, 0;
5100, 9100, 582.145, 1.83573, 0;
5100, 9200, 582.145, 1.83573, 0;
5100, 9300, 388.097, 1.83573, 0;
5100, 9400, 388.097, 1.83573, 0;
5100, 9500, 194.048, 0, 0;
5100, 9600, 0, 0, 0;
5100, 9700, 0, 0, 0;
5100, 9800, 0, 0, 0;
5100, 9900, 0, 0, 0;
5100, 10000, 194.048, 0, 0;
5200, 1000, 349107, 5.34104, 1.55324;
5200, 2000, 90311.3, 5.34104, 1.55324;
5200, 3000, 73079.7, 5.34104, 1.55318;
5200, 3100, 72460.1, 5.34104, 1.55318;
5200, 3200, 71572.4, 5.34104, 1.55318;
5200, 3300, 69577.7, 5.34104, 1.55318;
5200, 3400, 69092.1, 5.34104, 1.55318;
5200, 3500, 68182.5, 5.34104, 1.55318;
5200, 3600, 67787.5, 5.34104, 1.55318;
5200, 3700, 67107.2, 5.34104, 1.55318;
5200, 3800, 66247.5, 5.34104, 1.55318;
5200, 3900, 65275.7, 5.34104, 1.55318;
5200, 4000, 64111.4, 5.10708, 1.55318;
5200, 4100, 63625.7, 5.10708, 1.55318;
5200, 4200, 62752.4, 5.10708, 1.55318;
5200, 4300, 61309.5, 4.97071, 1.54412;
5200, 4400, 60339.3, 4.97071, 1.54412;
5200, 4500, 59757.1, 4.97071, 1.54412;
5200, 4600, 58010.2, 4.97071, 1.54412;
5200, 4700, 56457.8, 4.31731, 1.50543;
5200, 4800, 54711.4, 4.26684, 1.50543;
5200, 4900, 53511.3, 4.26684, 1.50543;
5200, 5000, 52250, 4.02424, 1.50543;
5200, 5100, 49255.8, 3.9388, 1.50543;
5200, 5200, 47896.9, 3.9388, 1.33282;
5200, 5300, 43931.9, 3.9388, 1.33282;
5200, 5400, 41312.2, 3.9388, 1.33282;
5200, 5500, 37916.4, 3.67052, 1.19079;
5200, 5600, 35005.7, 3.67052, 1.19079;
5200, 5700, 31512.8, 3.64112, 1.19079;
5200, 5800, 28990.2, 2.59376, 1.08999;
5200, 5900, 26564.6, 2.59376, 1.05442;
5200, 6000, 24132, 2.59369, 0.885394;
5200, 6100, 22191.5, 2.59369, 0.885394;
5200, 6200, 19765.9, 2.59369, 0.885394;
5200, 6300, 18019.4, 2.59369, 0.873368;
5200, 6400, 16564.1, 2.59369, 0.873368;
5200, 6500, 15302.8, 2.59369, 0.873368;
5200, 6600, 14138.5, 2.59369, 0.873368;
5200, 6700, 13459.3, 2.18685, 0.873368;
5200, 6800, 12392, 2.18685, 0.873368;
5200, 6900, 11227.8, 2.18685, 0.762154;
5200, 7000, 9688.89, 1.90277, 0.762154;
5200, 7100, 8815.67, 1.8865, 0.762154;
5200, 7200, 8039.48, 1.8865, 0.762154;
5200, 7300, 7457.33, 1.8865, 0.593224;
5200, 7400, 6390.07, 1.8844, 0.32715;
5200, 7500, 5904.95, 1.8844, 0.32715;
5200, 7600, 5322.8, 1.8844, 0.279219;
5200, 7700, 5031.73, 1.83573, 0.279219;
5200, 7800, 4740.66, 1.83573, 0.279219;
5200, 7900, 4352.56, 1.83573, 0.279219;
5200, 8000, 3686.92, 1.83573, 0.188611;
5200, 8100, 3201.8, 1.83573, 0;
5200, 8200, 2716.68, 1.83573, 0;
5200, 8300, 2231.56, 1.83573, 0;
5200, 8400, 2134.53, 1.83573, 0;
5200, 8500, 1940.48, 1.83573, 0;
5200, 8600, 1843.46, 1.83573, 0;
5200, 8700, 1455.36, 1.83573, 0;
5200, 8800, 1358.34, 1.83573, 0;
5200, 8900, 1164.29, 1.83573, 0;
5200, 9000, 1067.27, 1.83573, 0;
5200, 9100, 582.145, 1.83573, 0;
5200, 9200, 582.145, 1.83573, 0;
5200, 9300, 388.097, 1.83573, 0;
5200, 9400, 388.097, 1.83573, 0;
5200, 9500, 194.048, 0, 0;
5200, 9600, 0, 0, 0;
5200, 9700, 0, 0, 0;
5200, 9800, 0, 0, 0;
5200, 9900, 0, 0, 0;
5200, 10000, 194.048, 0, 0;
5300, 1000, 337288, 5.10691, 1.55324;
5300, 2000, 82345.6, 5.10691, 1.55324;
5300, 3000, 66495.6, 5.10691, 1.55318;
